words,occurrences,frequency
vu,225,0.00816889054122349
archéologie,225,0.00816889054122349
faune,225,0.00816889054122349
abstention,225,0.00816889054122349
aspiration,225,0.00816889054122349
menu,224,0.008132584361040274
larme,224,0.008132584361040274
distinction,224,0.008132584361040274
festival,224,0.008132584361040274
joueur,224,0.008132584361040274
colonne,223,0.008096278180857059
affirmation,223,0.008096278180857059
faim,223,0.008096278180857059
observateur,223,0.008096278180857059
consentement,223,0.008096278180857059
imaginaire,223,0.008096278180857059
touriste,222,0.008059972000673843
blocage,222,0.008059972000673843
tempête,222,0.008059972000673843
péril,222,0.008059972000673843
tromperie,221,0.008023665820490628
faire,221,0.008023665820490628
blessé,221,0.008023665820490628
violation,221,0.008023665820490628
déforestation,221,0.008023665820490628
os,221,0.008023665820490628
réquisitoire,221,0.008023665820490628
grandchose,220,0.007987359640307412
reproduction,220,0.007987359640307412
bibliothèque,220,0.007987359640307412
tabagisme,220,0.007987359640307412
détresse,219,0.007951053460124197
revalorisation,219,0.007951053460124197
iep,218,0.00791474727994098
certificat,218,0.00791474727994098
thérapie,218,0.00791474727994098
dessus,218,0.00791474727994098
tentation,218,0.00791474727994098
spectre,217,0.007878441099757764
prévision,217,0.007878441099757764
pilier,217,0.007878441099757764
spécificité,216,0.007842134919574549
bouche,216,0.007842134919574549
culpabilité,216,0.007842134919574549
humour,216,0.007842134919574549
apparence,216,0.007842134919574549
essec,216,0.007842134919574549
manquement,215,0.0078058287393913345
conquête,215,0.0078058287393913345
détournement,215,0.0078058287393913345
renouvellement,215,0.0078058287393913345
cohérence,215,0.0078058287393913345
exportation,214,0.007769522559208118
cortège,214,0.007769522559208118
réquisition,214,0.007769522559208118
rigueur,214,0.007769522559208118
fiction,214,0.007769522559208118
visibilité,214,0.007769522559208118
manipulation,213,0.007733216379024903
métal,213,0.007733216379024903
match,213,0.007733216379024903
évacuation,213,0.007733216379024903
technicien,213,0.007733216379024903
christianisme,213,0.007733216379024903
ambassadeur,213,0.007733216379024903
acquisition,213,0.007733216379024903
conjoint,213,0.007733216379024903
créateur,212,0.007696910198841687
d,212,0.007696910198841687
propagande,212,0.007696910198841687
jambe,212,0.007696910198841687
animateur,212,0.007696910198841687
intellectuel,212,0.007696910198841687
innocence,212,0.007696910198841687
grille,212,0.007696910198841687
enregistrement,212,0.007696910198841687
froid,212,0.007696910198841687
midi,211,0.007660604018658472
joie,211,0.007660604018658472
enveloppe,210,0.007624297838475257
poussière,210,0.007624297838475257
mythe,210,0.007624297838475257
héros,210,0.007624297838475257
confrère,210,0.007624297838475257
indemnité,210,0.007624297838475257
mécanique,210,0.007624297838475257
écrit,209,0.007587991658292041
préférence,209,0.007587991658292041
forum,209,0.007587991658292041
frein,209,0.007587991658292041
vallée,209,0.007587991658292041
affiche,209,0.007587991658292041
unanimité,209,0.007587991658292041
héritier,209,0.007587991658292041
déjeuner,209,0.007587991658292041
incompréhension,209,0.007587991658292041
automobile,208,0.007551685478108826
diabète,208,0.007551685478108826
gré,208,0.007551685478108826
morceau,208,0.007551685478108826
satisfaction,208,0.007551685478108826
concert,208,0.007551685478108826
déni,208,0.007551685478108826
décalage,208,0.007551685478108826
surpoids,207,0.00751537929792561
agresseur,207,0.00751537929792561
appréciation,207,0.00751537929792561
diocèse,207,0.00751537929792561
podcast,207,0.00751537929792561
sexualité,207,0.00751537929792561
procédé,207,0.00751537929792561
lune,207,0.00751537929792561
temple,207,0.00751537929792561
extrait,207,0.00751537929792561
éditeur,207,0.00751537929792561
obsession,207,0.00751537929792561
tutelle,207,0.00751537929792561
combattant,207,0.00751537929792561
mastère,206,0.007479073117742395
abonné,206,0.007479073117742395
pause,206,0.007479073117742395
concitoyen,206,0.007479073117742395
occurrence,206,0.007479073117742395
implantation,206,0.007479073117742395
raisonnement,206,0.007479073117742395
marée,205,0.007442766937559179
boisson,205,0.007442766937559179
smartphone,205,0.007442766937559179
luxe,205,0.007442766937559179
insulte,205,0.007442766937559179
oxygène,205,0.007442766937559179
chirurgien,205,0.007442766937559179
citoyenneté,204,0.007406460757375963
télétravail,204,0.007406460757375963
capitalisme,204,0.007406460757375963
aire,204,0.007406460757375963
nuage,204,0.007406460757375963
parking,203,0.007370154577192748
plus,203,0.007370154577192748
complément,203,0.007370154577192748
bonheur,203,0.007370154577192748
particulier,203,0.007370154577192748
rectorat,203,0.007370154577192748
clinique,203,0.007370154577192748
épaule,203,0.007370154577192748
herbe,203,0.007370154577192748
pace,203,0.007370154577192748
noyau,203,0.007370154577192748
boutique,203,0.007370154577192748
colonie,203,0.007370154577192748
identification,203,0.007370154577192748
dame,202,0.0073338483970095325
affectation,202,0.0073338483970095325
extinction,202,0.0073338483970095325
drapeau,201,0.007297542216826317
commercialisation,201,0.007297542216826317
pompe,201,0.007297542216826317
bulle,201,0.007297542216826317
module,201,0.007297542216826317
support,200,0.007261236036643102
plein,200,0.007261236036643102
puits,200,0.007261236036643102
aîné,200,0.007261236036643102
soupire,200,0.007261236036643102
fécondité,200,0.007261236036643102
fierté,200,0.007261236036643102
direct,200,0.007261236036643102
projection,200,0.007261236036643102
dessinateur,199,0.007224929856459886
nouveauté,199,0.007224929856459886
vache,199,0.007224929856459886
couvert,199,0.007224929856459886
défaillance,199,0.007224929856459886
traumatisme,199,0.007224929856459886
bleu,199,0.007224929856459886
paludisme,199,0.007224929856459886
tolérance,199,0.007224929856459886
confrontation,198,0.007188623676276671
préservation,198,0.007188623676276671
habitation,198,0.007188623676276671
interrogatoire,198,0.007188623676276671
carnet,198,0.007188623676276671
alarme,198,0.007188623676276671
dangerosité,198,0.007188623676276671
rabbin,198,0.007188623676276671
commandant,197,0.007152317496093455
délinquant,197,0.007152317496093455
intensité,197,0.007152317496093455
vacciné,197,0.007152317496093455
boursier,197,0.007152317496093455
prétexte,196,0.007116011315910239
monnaie,196,0.007116011315910239
combinaison,196,0.007116011315910239
débouché,196,0.007116011315910239
bon,196,0.007116011315910239
drone,195,0.007079705135727024
beauté,195,0.007079705135727024
embauche,195,0.007079705135727024
filet,195,0.007079705135727024
maman,195,0.007079705135727024
fraction,195,0.007079705135727024
cantine,194,0.007043398955543808
peinture,194,0.007043398955543808
lobby,194,0.007043398955543808
souche,194,0.007043398955543808
fraternité,194,0.007043398955543808
corpus,194,0.007043398955543808
canard,193,0.007007092775360593
intervenant,193,0.007007092775360593
hépatite,193,0.007007092775360593
variété,193,0.007007092775360593
islamophobie,193,0.007007092775360593
essayiste,193,0.007007092775360593
engin,193,0.007007092775360593
expulsion,192,0.0069707865951773775
pharmacien,192,0.0069707865951773775
doctorat,192,0.0069707865951773775
judaïsme,192,0.0069707865951773775
traduction,192,0.0069707865951773775
reconstruction,192,0.0069707865951773775
promoteur,192,0.0069707865951773775
sudouest,191,0.006934480414994162
levothyro,191,0.006934480414994162
000,191,0.006934480414994162
souhait,190,0.006898174234810947
dinosaure,190,0.006898174234810947
addiction,190,0.006898174234810947
_,190,0.006898174234810947
autotest,190,0.006898174234810947
style,190,0.006898174234810947
détermination,190,0.006898174234810947
bénéficiaire,190,0.006898174234810947
atome,190,0.006898174234810947
certification,190,0.006898174234810947
pourcentage,189,0.006861868054627731
communiste,189,0.006861868054627731
venue,189,0.006861868054627731
entité,189,0.006861868054627731
assureur,189,0.006861868054627731
billet,189,0.006861868054627731
vieillissement,189,0.006861868054627731
densité,189,0.006861868054627731
instauration,189,0.006861868054627731
variation,188,0.006825561874444515
roche,188,0.006825561874444515
probabilité,188,0.006825561874444515
foie,188,0.006825561874444515
diplomatie,188,0.006825561874444515
poing,188,0.006825561874444515
élaboration,188,0.006825561874444515
survivant,188,0.006825561874444515
pasteur,188,0.006825561874444515
rumeur,188,0.006825561874444515
créativité,187,0.0067892556942613
confort,187,0.0067892556942613
désignation,187,0.0067892556942613
loisir,187,0.0067892556942613
miracle,187,0.0067892556942613
chinois,187,0.0067892556942613
messager,187,0.0067892556942613
emblée,187,0.0067892556942613
château,187,0.0067892556942613
croyant,187,0.0067892556942613
dérèglement,187,0.0067892556942613
divergence,187,0.0067892556942613
inondation,187,0.0067892556942613
tri,186,0.006752949514078084
nutrition,186,0.006752949514078084
combustible,186,0.006752949514078084
expansion,185,0.006716643333894869
conséquent,185,0.006716643333894869
colonel,185,0.006716643333894869
équivalent,185,0.006716643333894869
successeur,185,0.006716643333894869
sécheresse,185,0.006716643333894869
récolte,185,0.006716643333894869
logistique,185,0.006716643333894869
immunité,185,0.006716643333894869
collégien,185,0.006716643333894869
canal,185,0.006716643333894869
amedy,185,0.006716643333894869
cofondateur,185,0.006716643333894869
barreau,184,0.006680337153711653
génie,184,0.006680337153711653
dut,184,0.006680337153711653
adepte,184,0.006680337153711653
neige,184,0.006680337153711653
requête,184,0.006680337153711653
lignée,184,0.006680337153711653
marchandise,183,0.006644030973528438
trafiquant,183,0.006644030973528438
éolienne,183,0.006644030973528438
métro,183,0.006644030973528438
miroir,183,0.006644030973528438
micro,183,0.006644030973528438
prisonnier,183,0.006644030973528438
age,182,0.0066077247933452226
djihad,182,0.0066077247933452226
distributeur,182,0.0066077247933452226
volontaire,182,0.0066077247933452226
vulnérabilité,182,0.0066077247933452226
rituel,182,0.0066077247933452226
bombe,182,0.0066077247933452226
coauteur,182,0.0066077247933452226
photographie,182,0.0066077247933452226
exécution,182,0.0066077247933452226
ingénierie,181,0.006571418613162007
circonscription,181,0.006571418613162007
cap,181,0.006571418613162007
actif,181,0.006571418613162007
squelette,181,0.006571418613162007
vendeur,181,0.006571418613162007
fusil,181,0.006571418613162007
confédération,181,0.006571418613162007
programmation,181,0.006571418613162007
plomb,181,0.006571418613162007
recyclage,180,0.006535112432978792
chant,180,0.006535112432978792
liquide,180,0.006535112432978792
studio,180,0.006535112432978792
ferme,180,0.006535112432978792
scooter,180,0.006535112432978792
enseigne,179,0.0064988062527955755
commerçant,179,0.0064988062527955755
animation,179,0.0064988062527955755
mail,179,0.0064988062527955755
visioconférence,179,0.0064988062527955755
info,179,0.0064988062527955755
indication,179,0.0064988062527955755
arsenal,179,0.0064988062527955755
anomalie,179,0.0064988062527955755
repère,179,0.0064988062527955755
totalité,179,0.0064988062527955755
allure,179,0.0064988062527955755
dîner,178,0.00646250007261236
chauffeur,178,0.00646250007261236
accélération,178,0.00646250007261236
macroniste,178,0.00646250007261236
obtention,178,0.00646250007261236
grade,178,0.00646250007261236
galaxie,178,0.00646250007261236
sourire,178,0.00646250007261236
penseur,177,0.006426193892429145
trajet,177,0.006426193892429145
rapprochement,177,0.006426193892429145
boucle,177,0.006426193892429145
recteur,177,0.006426193892429145
intéressé,177,0.006426193892429145
fragilité,177,0.006426193892429145
fibre,177,0.006426193892429145
réticence,176,0.006389887712245929
ours,176,0.006389887712245929
cotisation,176,0.006389887712245929
cohésion,176,0.006389887712245929
prophète,176,0.006389887712245929
internat,176,0.006389887712245929
urbanisme,175,0.006353581532062714
réalisateur,175,0.006353581532062714
education,175,0.006353581532062714
régionale,175,0.006353581532062714
diplomate,175,0.006353581532062714
pyrénée,175,0.006353581532062714
«,175,0.006353581532062714
coach,175,0.006353581532062714
capsule,175,0.006353581532062714
chat,175,0.006353581532062714
terrasse,174,0.006317275351879498
mineure,174,0.006317275351879498
tragédie,174,0.006317275351879498
mixité,174,0.006317275351879498
préjugé,174,0.006317275351879498
ambiguïté,174,0.006317275351879498
dgsi,173,0.006280969171696283
smic,173,0.006280969171696283
sien,173,0.006280969171696283
télé,173,0.006280969171696283
aveu,173,0.006280969171696283
convergence,173,0.006280969171696283
sensation,173,0.006280969171696283
réflexe,172,0.006244662991513068
tabou,172,0.006244662991513068
rose,172,0.006244662991513068
numerus,172,0.006244662991513068
équipage,172,0.006244662991513068
intégrité,172,0.006244662991513068
intégralité,171,0.006208356811329852
abattage,171,0.006208356811329852
amitié,171,0.006208356811329852
honoraire,171,0.006208356811329852
muséum,171,0.006208356811329852
démantèlement,171,0.006208356811329852
fiscalité,171,0.006208356811329852
éclat,171,0.006208356811329852
excuse,171,0.006208356811329852
avertissement,171,0.006208356811329852
football,171,0.006208356811329852
folie,171,0.006208356811329852
ajustement,170,0.006172050631146636
marqueur,170,0.006172050631146636
sapien,170,0.006172050631146636
épidémiologiste,170,0.006172050631146636
flou,170,0.006172050631146636
citation,170,0.006172050631146636
plume,170,0.006172050631146636
bain,169,0.0061357444509634205
arn,169,0.0061357444509634205
grain,169,0.0061357444509634205
2021,169,0.0061357444509634205
arbitrage,169,0.0061357444509634205
hémicycle,169,0.0061357444509634205
pavillon,168,0.006099438270780205
maîtresse,168,0.006099438270780205
pionnier,168,0.006099438270780205
curiosité,168,0.006099438270780205
baromètre,168,0.006099438270780205
dauphin,168,0.006099438270780205
répétition,168,0.006099438270780205
grandmère,168,0.006099438270780205
cela,167,0.00606313209059699
volaille,167,0.00606313209059699
hygiène,167,0.00606313209059699
ifop,167,0.00606313209059699
indignation,167,0.00606313209059699
crédibilité,167,0.00606313209059699
chaise,167,0.00606313209059699
méthodologie,166,0.006026825910413774
lieutenant,166,0.006026825910413774
planning,166,0.006026825910413774
algue,166,0.006026825910413774
dénonciation,166,0.006026825910413774
composante,166,0.006026825910413774
sensibilisation,166,0.006026825910413774
taliban,166,0.006026825910413774
provence,166,0.006026825910413774
jurisprudence,166,0.006026825910413774
proie,165,0.005990519730230559
positionnement,165,0.005990519730230559
attribution,165,0.005990519730230559
toile,165,0.005990519730230559
covid,165,0.005990519730230559
outreau,164,0.0059542135500473435
questionnaire,164,0.0059542135500473435
bouddhisme,164,0.0059542135500473435
fantasme,164,0.0059542135500473435
enfer,164,0.0059542135500473435
médiation,164,0.0059542135500473435
bailleur,164,0.0059542135500473435
milliardaire,164,0.0059542135500473435
manuel,164,0.0059542135500473435
parcelle,164,0.0059542135500473435
forage,164,0.0059542135500473435
concession,163,0.005917907369864128
avortement,163,0.005917907369864128
dissertation,163,0.005917907369864128
m2,163,0.005917907369864128
longueur,163,0.005917907369864128
quasitotalité,163,0.005917907369864128
gorge,162,0.005881601189680913
lésion,162,0.005881601189680913
insuffisance,162,0.005881601189680913
royaume,162,0.005881601189680913
groupement,162,0.005881601189680913
rebond,162,0.005881601189680913
assignation,162,0.005881601189680913
gamme,162,0.005881601189680913
vou,162,0.005881601189680913
rien,162,0.005881601189680913
archevêque,162,0.005881601189680913
élan,162,0.005881601189680913
ordinaire,161,0.005845295009497696
cahier,161,0.005845295009497696
regret,161,0.005845295009497696
sympathisant,161,0.005845295009497696
façade,161,0.005845295009497696
apprenti,161,0.005845295009497696
lauréat,161,0.005845295009497696
rendement,161,0.005845295009497696
dissolution,161,0.005845295009497696
vaisseau,161,0.005845295009497696
archipel,161,0.005845295009497696
émancipation,161,0.005845295009497696
placement,161,0.005845295009497696
particularité,161,0.005845295009497696
porteur,161,0.005845295009497696
recruteur,160,0.005808988829314481
interruption,160,0.005808988829314481
centime,160,0.005808988829314481
compteur,160,0.005808988829314481
inscrit,160,0.005808988829314481
saisie,160,0.005808988829314481
toit,159,0.005772682649131266
deuil,159,0.005772682649131266
incitation,159,0.005772682649131266
pronostic,159,0.005772682649131266
surveillant,159,0.005772682649131266
souris,159,0.005772682649131266
connexion,159,0.005772682649131266
conversion,159,0.005772682649131266
marisol,159,0.005772682649131266
pakistan,159,0.005772682649131266
cadavre,158,0.00573637646894805
graine,158,0.00573637646894805
télescope,158,0.00573637646894805
remontée,158,0.00573637646894805
chauffage,158,0.00573637646894805
convocation,158,0.00573637646894805
chaos,158,0.00573637646894805
cardinal,158,0.00573637646894805
réouverture,157,0.005700070288764835
2017,157,0.005700070288764835
méfiance,157,0.005700070288764835
pistolet,157,0.005700070288764835
limitation,157,0.005700070288764835
déception,157,0.005700070288764835
perpétuité,157,0.005700070288764835
lunette,157,0.005700070288764835
hec,157,0.005700070288764835
cocktail,157,0.005700070288764835
meurtrier,157,0.005700070288764835
ipso,157,0.005700070288764835
recel,156,0.005663764108581619
trésor,156,0.005663764108581619
autrui,156,0.005663764108581619
champignon,156,0.005663764108581619
virage,156,0.005663764108581619
rentabilité,156,0.005663764108581619
loup,155,0.005627457928398404
constructeur,155,0.005627457928398404
entraînement,155,0.005627457928398404
britannique,155,0.005627457928398404
sénatrice,155,0.005627457928398404
reine,155,0.005627457928398404
2016,155,0.005627457928398404
logo,155,0.005627457928398404
gamin,155,0.005627457928398404
législateur,155,0.005627457928398404
consortium,155,0.005627457928398404
blouse,155,0.005627457928398404
danse,154,0.0055911517482151885
acide,154,0.0055911517482151885
impératif,154,0.0055911517482151885
lobbying,154,0.0055911517482151885
consultant,154,0.0055911517482151885
teneur,154,0.0055911517482151885
ralliement,154,0.0055911517482151885
catholicisme,154,0.0055911517482151885
transaction,154,0.0055911517482151885
duel,154,0.0055911517482151885
colloque,153,0.005554845568031972
audit,153,0.005554845568031972
carton,153,0.005554845568031972
réélection,153,0.005554845568031972
infectieuse,153,0.005554845568031972
morale,153,0.005554845568031972
pain,152,0.005518539387848757
cartel,152,0.005518539387848757
catholique,152,0.005518539387848757
administrateur,152,0.005518539387848757
biocarburant,152,0.005518539387848757
vainqueur,151,0.005482233207665541
réorientation,151,0.005482233207665541
toilette,151,0.005482233207665541
disparité,151,0.005482233207665541
fillette,151,0.005482233207665541
acheteur,151,0.005482233207665541
privation,151,0.005482233207665541
rite,151,0.005482233207665541
additif,151,0.005482233207665541
amateur,151,0.005482233207665541
cadeau,150,0.005445927027482326
sportif,150,0.005445927027482326
contrepartie,150,0.005445927027482326
sm,150,0.005445927027482326
colonisation,150,0.005445927027482326
détour,150,0.005445927027482326
ena,150,0.005445927027482326
chanteur,150,0.005445927027482326
ventre,150,0.005445927027482326
misère,150,0.005445927027482326
tournée,150,0.005445927027482326
extraction,150,0.005445927027482326
solitude,150,0.005445927027482326
médaille,149,0.005409620847299111
balance,149,0.005409620847299111
prévalence,149,0.005409620847299111
pass,149,0.005409620847299111
terreur,149,0.005409620847299111
centimètre,149,0.005409620847299111
emballage,149,0.005409620847299111
carence,149,0.005409620847299111
compensation,149,0.005409620847299111
nonlieu,149,0.005409620847299111
nordest,149,0.005409620847299111
présentiel,148,0.005373314667115895
zéro,148,0.005373314667115895
tuberculose,148,0.005373314667115895
anticorps,148,0.005373314667115895
accumulation,148,0.005373314667115895
première,148,0.005373314667115895
singe,148,0.005373314667115895
allemand,148,0.005373314667115895
job,148,0.005373314667115895
plantation,148,0.005373314667115895
cohorte,148,0.005373314667115895
formulation,148,0.005373314667115895
ars,147,0.00533700848693268
immobilier,147,0.00533700848693268
escp,147,0.00533700848693268
irruption,147,0.00533700848693268
suspicion,147,0.00533700848693268
iut,147,0.00533700848693268
poète,147,0.00533700848693268
vaccinal,147,0.00533700848693268
astronome,147,0.00533700848693268
fléau,147,0.00533700848693268
sudest,147,0.00533700848693268
brut,146,0.005300702306749464
perle,146,0.005300702306749464
anxiété,146,0.005300702306749464
radicalité,146,0.005300702306749464
apb,146,0.005300702306749464
colline,146,0.005300702306749464
ancien,146,0.005300702306749464
accessibilité,145,0.005264396126566249
correction,145,0.005264396126566249
hostilité,145,0.005264396126566249
rire,145,0.005264396126566249
sécu,145,0.005264396126566249
privé,145,0.005264396126566249
chanson,145,0.005264396126566249
costume,145,0.005264396126566249
inclusion,145,0.005264396126566249
érosion,145,0.005264396126566249
esclavage,144,0.005228089946383033
mm.,144,0.005228089946383033
rédacteur,144,0.005228089946383033
viceprésidente,144,0.005228089946383033
préinscription,144,0.005228089946383033
bouleversement,144,0.005228089946383033
mutuelle,144,0.005228089946383033
soixantaine,144,0.005228089946383033
exploitant,144,0.005228089946383033
notoriété,144,0.005228089946383033
artisan,144,0.005228089946383033
autoroute,143,0.005191783766199817
formateur,143,0.005191783766199817
moine,143,0.005191783766199817
2020,143,0.005191783766199817
star,143,0.005191783766199817
créneau,143,0.005191783766199817
échelon,143,0.005191783766199817
vocabulaire,143,0.005191783766199817
recueil,143,0.005191783766199817
euthanasie,143,0.005191783766199817
social,143,0.005191783766199817
adolescence,143,0.005191783766199817
commandement,143,0.005191783766199817
prolongation,143,0.005191783766199817
illustration,143,0.005191783766199817
omicron,143,0.005191783766199817
médiateur,143,0.005191783766199817
stigmatisation,142,0.005155477586016602
détracteur,142,0.005155477586016602
soussol,142,0.005155477586016602
reconversion,142,0.005155477586016602
attachement,142,0.005155477586016602
modernité,142,0.005155477586016602
complication,142,0.005155477586016602
capteur,142,0.005155477586016602
radar,141,0.0051191714058333865
meilleur,141,0.0051191714058333865
fabrique,141,0.0051191714058333865
questionnement,141,0.0051191714058333865
docteure,141,0.0051191714058333865
grenelle,141,0.0051191714058333865
frustration,141,0.0051191714058333865
paramètre,141,0.0051191714058333865
conscient,140,0.005082865225650171
renfort,140,0.005082865225650171
cathédrale,140,0.005082865225650171
réservoir,140,0.005082865225650171
contour,140,0.005082865225650171
possession,140,0.005082865225650171
disponibilité,140,0.005082865225650171
sel,140,0.005082865225650171
faillite,140,0.005082865225650171
exposé,140,0.005082865225650171
pertinence,140,0.005082865225650171
douzaine,140,0.005082865225650171
incarcération,140,0.005082865225650171
dérogation,140,0.005082865225650171
gisement,140,0.005082865225650171
impulsion,139,0.005046559045466956
yoga,139,0.005046559045466956
statue,139,0.005046559045466956
clôture,139,0.005046559045466956
final,139,0.005046559045466956
une,139,0.005046559045466956
galerie,139,0.005046559045466956
dioxyde,139,0.005046559045466956
sociale,139,0.005046559045466956
moyenorient,139,0.005046559045466956
j,139,0.005046559045466956
légende,138,0.00501025286528374
rive,138,0.00501025286528374
astéroïde,138,0.00501025286528374
maïs,138,0.00501025286528374
assiette,138,0.00501025286528374
capitaine,138,0.00501025286528374
activiste,138,0.00501025286528374
femelle,138,0.00501025286528374
beau,138,0.00501025286528374
bienveillance,138,0.00501025286528374
terminale,138,0.00501025286528374
soulagement,138,0.00501025286528374
courbe,138,0.00501025286528374
visa,138,0.00501025286528374
franc,138,0.00501025286528374
assassin,137,0.004973946685100525
refuge,137,0.004973946685100525
admis,137,0.004973946685100525
délibération,137,0.004973946685100525
ascension,137,0.004973946685100525
poubelle,137,0.004973946685100525
filtre,137,0.004973946685100525
cie,137,0.004973946685100525
éclairage,137,0.004973946685100525
cimetière,137,0.004973946685100525
reconquête,137,0.004973946685100525
clair,136,0.0049376405049173094
azote,136,0.0049376405049173094
campement,136,0.0049376405049173094
complémentaire,136,0.0049376405049173094
mammifère,136,0.0049376405049173094
pension,136,0.0049376405049173094
dcri,136,0.0049376405049173094
décroissance,136,0.0049376405049173094
spécialisation,136,0.0049376405049173094
enceinte,136,0.0049376405049173094
envoi,136,0.0049376405049173094
blog,136,0.0049376405049173094
engouement,136,0.0049376405049173094
gérant,136,0.0049376405049173094
emprunt,136,0.0049376405049173094
rayonnement,136,0.0049376405049173094
surcroît,136,0.0049376405049173094
vérification,135,0.004901334324734093
confirmation,135,0.004901334324734093
crack,135,0.004901334324734093
censure,135,0.004901334324734093
alentours,135,0.004901334324734093
oubli,135,0.004901334324734093
paradigme,135,0.004901334324734093
repos,135,0.004901334324734093
monument,135,0.004901334324734093
orpea,135,0.004901334324734093
bracelet,135,0.004901334324734093
redressement,135,0.004901334324734093
monopole,134,0.004865028144550878
prestataire,134,0.004865028144550878
éditorialiste,134,0.004865028144550878
roue,134,0.004865028144550878
conducteur,134,0.004865028144550878
béton,134,0.004865028144550878
généralisation,134,0.004865028144550878
lithium,134,0.004865028144550878
désastre,134,0.004865028144550878
nappe,134,0.004865028144550878
agissement,134,0.004865028144550878
anticipation,134,0.004865028144550878
pomme,134,0.004865028144550878
globe,134,0.004865028144550878
facebook,133,0.004828721964367662
déséquilibre,133,0.004828721964367662
contrôleur,133,0.004828721964367662
versement,133,0.004828721964367662
toxicité,133,0.004828721964367662
théologie,133,0.004828721964367662
clic,133,0.004828721964367662
spectateur,133,0.004828721964367662
bible,133,0.004828721964367662
baleine,133,0.004828721964367662
décideur,133,0.004828721964367662
escalier,133,0.004828721964367662
baie,133,0.004828721964367662
hélicoptère,132,0.004792415784184447
minuit,132,0.004792415784184447
nordouest,132,0.004792415784184447
cou,132,0.004792415784184447
queue,132,0.004792415784184447
bouclier,132,0.004792415784184447
panique,132,0.004792415784184447
renaissance,132,0.004792415784184447
second,132,0.004792415784184447
récidive,132,0.004792415784184447
entrepôt,131,0.0047561096040012315
plaine,131,0.0047561096040012315
plaidoirie,131,0.0047561096040012315
pfizer,131,0.0047561096040012315
contraceptif,131,0.0047561096040012315
ultradroite,131,0.0047561096040012315
sagesse,131,0.0047561096040012315
séisme,131,0.0047561096040012315
clientèle,131,0.0047561096040012315
coulisse,130,0.004719803423818016
édifice,130,0.004719803423818016
protecteur,130,0.004719803423818016
leadership,130,0.004719803423818016
héroïne,130,0.004719803423818016
dentiste,130,0.004719803423818016
coupable,130,0.004719803423818016
comédien,130,0.004719803423818016
pan,130,0.004719803423818016
jet,130,0.004719803423818016
séminaire,130,0.004719803423818016
repli,130,0.004719803423818016
édile,130,0.004719803423818016
couvrefeu,130,0.004719803423818016
saint,129,0.004683497243634801
homosexuel,129,0.004683497243634801
éruption,129,0.004683497243634801
distanciation,129,0.004683497243634801
goutte,129,0.004683497243634801
complexe,129,0.004683497243634801
pauvre,129,0.004683497243634801
rivalité,129,0.004683497243634801
islamiste,129,0.004683497243634801
chaire,129,0.004683497243634801
tristesse,129,0.004683497243634801
fermeté,129,0.004683497243634801
sillage,129,0.004683497243634801
fossé,129,0.004683497243634801
conformité,129,0.004683497243634801
moustique,129,0.004683497243634801
emirat,128,0.004647191063451585
rhétorique,128,0.004647191063451585
bière,128,0.004647191063451585
secte,128,0.004647191063451585
politologue,128,0.004647191063451585
pnf,128,0.004647191063451585
complot,128,0.004647191063451585
rage,128,0.004647191063451585
hlm,128,0.004647191063451585
révolte,128,0.004647191063451585
épuisement,128,0.004647191063451585
pilotage,128,0.004647191063451585
antiquité,128,0.004647191063451585
2018,128,0.004647191063451585
pot,128,0.004647191063451585
manager,128,0.004647191063451585
magistrate,128,0.004647191063451585
auteure,128,0.004647191063451585
remarque,128,0.004647191063451585
poudre,128,0.004647191063451585
récompense,127,0.00461088488326837
ore,127,0.00461088488326837
iae,127,0.00461088488326837
revers,127,0.00461088488326837
intérim,127,0.00461088488326837
christ,127,0.00461088488326837
gestionnaire,127,0.00461088488326837
demeure,127,0.00461088488326837
appellation,127,0.00461088488326837
passerelle,127,0.00461088488326837
montage,127,0.00461088488326837
équité,127,0.00461088488326837
expédition,127,0.00461088488326837
sinistre,127,0.00461088488326837
littoral,127,0.00461088488326837
exécutif,127,0.00461088488326837
validation,127,0.00461088488326837
panthéon,127,0.00461088488326837
toxicomane,127,0.00461088488326837
traversée,127,0.00461088488326837
solde,127,0.00461088488326837
récupération,126,0.004574578703085154
grenade,126,0.004574578703085154
rétention,126,0.004574578703085154
exministre,126,0.004574578703085154
paroi,126,0.004574578703085154
russe,126,0.004574578703085154
ingrédient,126,0.004574578703085154
réveil,126,0.004574578703085154
légion,126,0.004574578703085154
simplification,126,0.004574578703085154
procèsverbal,126,0.004574578703085154
spf,126,0.004574578703085154
paradis,126,0.004574578703085154
pip,126,0.004574578703085154
pharmacovigilance,126,0.004574578703085154
géométrie,126,0.004574578703085154
polluant,126,0.004574578703085154
gage,126,0.004574578703085154
antibiotique,125,0.004538272522901938
notation,125,0.004538272522901938
groupuscule,125,0.004538272522901938
ascenseur,125,0.004538272522901938
vitrine,125,0.004538272522901938
renoncement,125,0.004538272522901938
sobriété,125,0.004538272522901938
malheur,125,0.004538272522901938
généraliste,125,0.004538272522901938
acier,125,0.004538272522901938
génocide,125,0.004538272522901938
flamme,125,0.004538272522901938
coefficient,125,0.004538272522901938
arc,124,0.004501966342718723
mâle,124,0.004501966342718723
dilemme,124,0.004501966342718723
vecteur,124,0.004501966342718723
tirage,124,0.004501966342718723
